[01.12.2016 12:12:52,146] [main] INFO  CostEstimationFitness  - i: 176; j: 15
[01.12.2016 14:41:51,206] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 1326.07
[01.12.2016 14:41:51,206] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: (Duration_numeric + ((((Duration_numeric + KSLOC_numeric) - Hardware_numeric) / RAWFP_numeric) * AdjFP_numeric)) - (KSLOC_numeric / 5.0)
[01.12.2016 14:41:51,207] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 6
[01.12.2016 14:41:51,229] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 1322.82
[01.12.2016 14:41:51,230] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: (Duration_numeric + (((Duration_numeric + KSLOC_numeric) / RAWFP_numeric) * AdjFP_numeric)) - (KSLOC_numeric / 5.0)
[01.12.2016 14:41:51,230] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 5
[01.12.2016 14:41:51,252] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 1320.57
[01.12.2016 14:41:51,252] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: ((Duration_numeric + ((Duration_numeric + KSLOC_numeric) - ((Duration_numeric + KSLOC_numeric) / 5.0))) / RAWFP_numeric) * AdjFP_numeric
[01.12.2016 14:41:51,253] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 6
[01.12.2016 14:41:51,264] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 1320.48
[01.12.2016 14:41:51,264] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: Duration_numeric + (((((Duration_numeric + KSLOC_numeric) - Language_numeric) / RAWFP_numeric) * AdjFP_numeric) - (KSLOC_numeric / 5.0))
[01.12.2016 14:41:51,264] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 6
[01.12.2016 14:41:51,316] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 1309.19
[01.12.2016 14:41:51,316] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: (Duration_numeric + ((((Duration_numeric + ((Duration_numeric + KSLOC_numeric) - Language_numeric)) - Hardware_numeric) / RAWFP_numeric) * AdjFP_numeric)) - (KSLOC_numeric / 5.0)
[01.12.2016 14:41:51,316] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 8
[01.12.2016 14:41:51,354] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 1305.94
[01.12.2016 14:41:51,355] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: (Duration_numeric + ((((Duration_numeric + (Duration_numeric + KSLOC_numeric)) - Language_numeric) / RAWFP_numeric) * AdjFP_numeric)) - (KSLOC_numeric / 5.0)
[01.12.2016 14:41:51,355] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 7
[01.12.2016 14:41:51,355] [main] INFO  org.jgap.gp.impl.GPGenotype  - Evolving generation 25, memory free: 103.1 MB
[01.12.2016 14:41:51,424] [main] INFO  CostEstimationMain  - Evaulation of dataset: kemerer.arff
[01.12.2016 14:41:51,424] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 1305.94
[01.12.2016 14:41:51,424] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: (Duration_numeric + ((((Duration_numeric + (Duration_numeric + KSLOC_numeric)) - Language_numeric) / RAWFP_numeric) * AdjFP_numeric)) - (KSLOC_numeric / 5.0)
[01.12.2016 14:41:51,424] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 7
[01.12.2016 14:41:53,007] [main] INFO  FileObject  - Reading File kemerer.arff
[01.12.2016 14:41:53,019] [main] INFO  CostEstimationFitness  - Inputs size: 6; variables: 6; dataLen: 15; outputs size: 15
[01.12.2016 14:41:53,041] [main] INFO  org.jgap.gp.impl.GPGenotype  - Creating initial population
[01.12.2016 14:41:53,043] [main] INFO  org.jgap.gp.impl.GPGenotype  - Mem free: 123.0 MB
[01.12.2016 14:41:53,052] [main] INFO  org.jgap.gp.impl.GPPopulation  - Prototype program set
[01.12.2016 14:41:53,096] [main] INFO  org.jgap.gp.impl.GPGenotype  - Mem free after creating population: 123.0 MB
[01.12.2016 14:41:53,097] [main] INFO  org.jgap.gp.impl.GPGenotype  - Evolving generation 0, memory free: 120.7 MB
[01.12.2016 14:41:53,166] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 1456.11
[01.12.2016 14:41:53,166] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: (RAWFP_numeric / 5.0) + (Hardware_numeric + Language_numeric)
[01.12.2016 14:41:53,167] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 2
[01.12.2016 14:41:53,303] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 1450.11
[01.12.2016 14:41:53,304] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: (RAWFP_numeric / 5.0) + Hardware_numeric
[01.12.2016 14:41:53,304] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 2
[01.12.2016 14:41:53,358] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 1428.30
[01.12.2016 14:41:53,359] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: ((RAWFP_numeric / 6.0) + Duration_numeric) + Language_numeric
[01.12.2016 14:41:53,359] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 3
[01.12.2016 14:41:53,376] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 1427.24
[01.12.2016 14:41:53,376] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: ((RAWFP_numeric / 6.0) + Duration_numeric) + 3.0
[01.12.2016 14:41:53,377] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 3
[01.12.2016 14:41:53,439] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 1380.97
[01.12.2016 14:41:53,439] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: KSLOC_numeric / (RAWFP_numeric / AdjFP_numeric)
[01.12.2016 14:41:53,440] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 2
[01.12.2016 14:41:53,490] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 1380.78
[01.12.2016 14:41:53,491] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: (6.0 + KSLOC_numeric) * (AdjFP_numeric / RAWFP_numeric)
[01.12.2016 14:41:53,491] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 2
[01.12.2016 14:41:53,546] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 1377.97
[01.12.2016 14:41:53,546] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: 3.0 + (KSLOC_numeric / (RAWFP_numeric / AdjFP_numeric))
[01.12.2016 14:41:53,546] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 3
[01.12.2016 14:41:53,586] [main] INFO  org.jgap.gp.impl.GPGenotype  - Evolving generation 25, memory free: 105.7 MB
[01.12.2016 14:41:53,617] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 1366.34
[01.12.2016 14:41:53,617] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: ((Duration_numeric + KSLOC_numeric) / (RAWFP_numeric / AdjFP_numeric)) - ((KSLOC_numeric + Duration_numeric) / 6.0)
[01.12.2016 14:41:53,618] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 3
[01.12.2016 14:41:53,639] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 1315.11
[01.12.2016 14:41:53,639] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: ((Duration_numeric + (Duration_numeric + KSLOC_numeric)) / (RAWFP_numeric / AdjFP_numeric)) - ((KSLOC_numeric + Duration_numeric) / 6.0)
[01.12.2016 14:41:53,640] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 4
[01.12.2016 14:41:53,655] [main] INFO  CostEstimationMain  - Evaulation of dataset: kemerer.arff
[01.12.2016 14:41:53,655] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 1315.11
[01.12.2016 14:41:53,655] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: ((Duration_numeric + (Duration_numeric + KSLOC_numeric)) / (RAWFP_numeric / AdjFP_numeric)) - ((KSLOC_numeric + Duration_numeric) / 6.0)
[01.12.2016 14:41:53,656] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 4
[01.12.2016 14:41:54,937] [main] INFO  FileObject  - Reading File kemerer.arff
[01.12.2016 14:41:54,949] [main] INFO  CostEstimationFitness  - Inputs size: 6; variables: 6; dataLen: 15; outputs size: 15
[01.12.2016 14:41:54,971] [main] INFO  org.jgap.gp.impl.GPGenotype  - Creating initial population
[01.12.2016 14:41:54,973] [main] INFO  org.jgap.gp.impl.GPGenotype  - Mem free: 123.0 MB
[01.12.2016 14:41:54,983] [main] INFO  org.jgap.gp.impl.GPPopulation  - Prototype program set
[01.12.2016 14:41:55,024] [main] INFO  org.jgap.gp.impl.GPGenotype  - Mem free after creating population: 123.0 MB
[01.12.2016 14:41:55,025] [main] INFO  org.jgap.gp.impl.GPGenotype  - Evolving generation 0, memory free: 120.7 MB
[01.12.2016 14:41:55,101] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 1479.70
[01.12.2016 14:41:55,102] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: KSLOC_numeric + Duration_numeric
[01.12.2016 14:41:55,103] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 1
[01.12.2016 14:41:55,123] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 1478.25
[01.12.2016 14:41:55,123] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: (AdjFP_numeric / 6.0) + (Hardware_numeric / Hardware_numeric)
[01.12.2016 14:41:55,124] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 2
[01.12.2016 14:41:55,145] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 1456.59
[01.12.2016 14:41:55,146] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: (8.0 + 8.0) + (AdjFP_numeric / 6.0)
[01.12.2016 14:41:55,146] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 2
[01.12.2016 14:41:55,161] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 1378.58
[01.12.2016 14:41:55,161] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: (AdjFP_numeric / RAWFP_numeric) * (Language_numeric + KSLOC_numeric)
[01.12.2016 14:41:55,162] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 2
[01.12.2016 14:41:55,302] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 1369.20
[01.12.2016 14:41:55,303] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: (AdjFP_numeric / RAWFP_numeric) * (KSLOC_numeric + (RAWFP_numeric / KSLOC_numeric))
[01.12.2016 14:41:55,303] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 3
[01.12.2016 14:41:55,467] [main] INFO  org.jgap.gp.impl.GPGenotype  - Evolving generation 25, memory free: 103.4 MB
[01.12.2016 14:41:55,503] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 1358.08
[01.12.2016 14:41:55,503] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: ((AdjFP_numeric / RAWFP_numeric) * (KSLOC_numeric + (RAWFP_numeric / KSLOC_numeric))) - 6.0
[01.12.2016 14:41:55,503] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 4
[01.12.2016 14:41:55,539] [main] INFO  CostEstimationMain  - Evaulation of dataset: kemerer.arff
[01.12.2016 14:41:55,540] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 1358.08
[01.12.2016 14:41:55,540] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: ((AdjFP_numeric / RAWFP_numeric) * (KSLOC_numeric + (RAWFP_numeric / KSLOC_numeric))) - 6.0
[01.12.2016 14:41:55,540] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 4
[01.12.2016 14:41:56,712] [main] INFO  FileObject  - Reading File kemerer.arff
[01.12.2016 14:41:56,723] [main] INFO  CostEstimationFitness  - Inputs size: 6; variables: 6; dataLen: 15; outputs size: 15
[01.12.2016 14:41:56,744] [main] INFO  org.jgap.gp.impl.GPGenotype  - Creating initial population
[01.12.2016 14:41:56,746] [main] INFO  org.jgap.gp.impl.GPGenotype  - Mem free: 123.0 MB
[01.12.2016 14:41:56,756] [main] INFO  org.jgap.gp.impl.GPPopulation  - Prototype program set
[01.12.2016 14:41:56,799] [main] INFO  org.jgap.gp.impl.GPGenotype  - Mem free after creating population: 123.0 MB
[01.12.2016 14:41:56,801] [main] INFO  org.jgap.gp.impl.GPGenotype  - Evolving generation 0, memory free: 120.7 MB
[01.12.2016 14:41:56,882] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 1479.69
[01.12.2016 14:41:56,882] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: (Duration_numeric + KSLOC_numeric) - ((Language_numeric * Duration_numeric) / (RAWFP_numeric * Duration_numeric))
[01.12.2016 14:41:56,883] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 3
[01.12.2016 14:41:56,912] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 1380.97
[01.12.2016 14:41:56,912] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: (KSLOC_numeric / RAWFP_numeric) * AdjFP_numeric
[01.12.2016 14:41:56,912] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 2
[01.12.2016 14:41:56,944] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 1335.27
[01.12.2016 14:41:56,944] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: (KSLOC_numeric + AdjFP_numeric) / (5.0 + Language_numeric)
[01.12.2016 14:41:56,944] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 2
[01.12.2016 14:41:57,103] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 1333.47
[01.12.2016 14:41:57,103] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: ((Duration_numeric + KSLOC_numeric) + AdjFP_numeric) / (5.0 + Language_numeric)
[01.12.2016 14:41:57,103] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 3
[01.12.2016 14:41:57,131] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 1331.67
[01.12.2016 14:41:57,131] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: ((Duration_numeric + (Duration_numeric + KSLOC_numeric)) + AdjFP_numeric) / (5.0 + Language_numeric)
[01.12.2016 14:41:57,132] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 4
[01.12.2016 14:41:57,263] [main] INFO  org.jgap.gp.impl.GPGenotype  - Evolving generation 25, memory free: 103.3 MB
[01.12.2016 14:41:57,342] [main] INFO  CostEstimationMain  - Evaulation of dataset: kemerer.arff
[01.12.2016 14:41:57,343] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 1331.67
[01.12.2016 14:41:57,343] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: ((Duration_numeric + (Duration_numeric + KSLOC_numeric)) + AdjFP_numeric) / (5.0 + Language_numeric)
[01.12.2016 14:41:57,343] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 4
[01.12.2016 14:41:58,421] [main] INFO  FileObject  - Reading File kemerer.arff
[01.12.2016 14:41:58,433] [main] INFO  CostEstimationFitness  - Inputs size: 6; variables: 6; dataLen: 15; outputs size: 15
[01.12.2016 14:41:58,458] [main] INFO  org.jgap.gp.impl.GPGenotype  - Creating initial population
[01.12.2016 14:41:58,460] [main] INFO  org.jgap.gp.impl.GPGenotype  - Mem free: 123.0 MB
[01.12.2016 14:41:58,470] [main] INFO  org.jgap.gp.impl.GPPopulation  - Prototype program set
[01.12.2016 14:41:58,511] [main] INFO  org.jgap.gp.impl.GPGenotype  - Mem free after creating population: 123.0 MB
[01.12.2016 14:41:58,512] [main] INFO  org.jgap.gp.impl.GPGenotype  - Evolving generation 0, memory free: 120.7 MB
[01.12.2016 14:41:58,591] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 1473.78
[01.12.2016 14:41:58,592] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: (AdjFP_numeric / KSLOC_numeric) + KSLOC_numeric
[01.12.2016 14:41:58,592] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 2
[01.12.2016 14:41:58,638] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 1471.78
[01.12.2016 14:41:58,639] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: ((AdjFP_numeric / KSLOC_numeric) + KSLOC_numeric) - (Language_numeric - Duration_numeric)
[01.12.2016 14:41:58,639] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 3
[01.12.2016 14:41:58,675] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 1435.48
[01.12.2016 14:41:58,676] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: ((AdjFP_numeric / (KSLOC_numeric + 4.0)) / (Language_numeric / Hardware_numeric)) + ((Language_numeric / Language_numeric) + (Duration_numeric + KSLOC_numeric))
[01.12.2016 14:41:58,676] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 4
[01.12.2016 14:41:58,725] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 1384.05
[01.12.2016 14:41:58,725] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: ((Language_numeric * 6.0) + (AdjFP_numeric - Duration_numeric)) * ((Hardware_numeric * KSLOC_numeric) / (RAWFP_numeric * Hardware_numeric))
[01.12.2016 14:41:58,725] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 3
[01.12.2016 14:41:58,757] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 1356.07
[01.12.2016 14:41:58,757] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: (AdjFP_numeric / Language_numeric) / (Language_numeric + 4.0)
[01.12.2016 14:41:58,757] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 2
[01.12.2016 14:41:58,977] [main] INFO  org.jgap.gp.impl.GPGenotype  - Evolving generation 25, memory free: 103.3 MB
[01.12.2016 14:41:59,043] [main] INFO  CostEstimationMain  - Evaulation of dataset: kemerer.arff
[01.12.2016 14:41:59,044] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 1356.07
[01.12.2016 14:41:59,044] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: (AdjFP_numeric / Language_numeric) / (Language_numeric + 4.0)
[01.12.2016 14:41:59,044] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 2
[01.12.2016 14:42:07,267] [main] INFO  FileObject  - Reading File kemerer.arff
[01.12.2016 14:42:07,279] [main] INFO  CostEstimationFitness  - Inputs size: 6; variables: 6; dataLen: 15; outputs size: 15
[01.12.2016 14:42:07,300] [main] INFO  org.jgap.gp.impl.GPGenotype  - Creating initial population
[01.12.2016 14:42:07,303] [main] INFO  org.jgap.gp.impl.GPGenotype  - Mem free: 123.0 MB
[01.12.2016 14:42:07,313] [main] INFO  org.jgap.gp.impl.GPPopulation  - Prototype program set
[01.12.2016 14:42:07,356] [main] INFO  org.jgap.gp.impl.GPGenotype  - Mem free after creating population: 123.0 MB
[01.12.2016 14:42:07,357] [main] INFO  org.jgap.gp.impl.GPGenotype  - Evolving generation 0, memory free: 120.7 MB
[01.12.2016 14:42:07,440] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 1476.70
[01.12.2016 14:42:07,441] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: ((Duration_numeric + KSLOC_numeric) + Hardware_numeric) - Language_numeric
[01.12.2016 14:42:07,441] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 3
[01.12.2016 14:42:07,467] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 1462.30
[01.12.2016 14:42:07,467] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: RAWFP_numeric / 5.0
[01.12.2016 14:42:07,468] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 1
[01.12.2016 14:42:07,483] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 1378.96
[01.12.2016 14:42:07,483] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: (Hardware_numeric + KSLOC_numeric) * (AdjFP_numeric / RAWFP_numeric)
[01.12.2016 14:42:07,483] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 2
[01.12.2016 14:42:07,574] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 1377.96
[01.12.2016 14:42:07,574] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: ((Hardware_numeric + KSLOC_numeric) * (AdjFP_numeric / RAWFP_numeric)) + Hardware_numeric
[01.12.2016 14:42:07,574] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 3
[01.12.2016 14:42:07,600] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 1377.58
[01.12.2016 14:42:07,600] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: ((KSLOC_numeric + Language_numeric) * (AdjFP_numeric / RAWFP_numeric)) + Hardware_numeric
[01.12.2016 14:42:07,600] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 3
[01.12.2016 14:42:07,618] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 1376.96
[01.12.2016 14:42:07,618] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: (((Hardware_numeric + KSLOC_numeric) * (AdjFP_numeric / RAWFP_numeric)) + Hardware_numeric) + Hardware_numeric
[01.12.2016 14:42:07,618] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 4
[01.12.2016 14:42:07,660] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 1376.68
[01.12.2016 14:42:07,661] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: (((Hardware_numeric + KSLOC_numeric) * (AdjFP_numeric / RAWFP_numeric)) + Hardware_numeric) + (AdjFP_numeric / RAWFP_numeric)
[01.12.2016 14:42:07,661] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 4
[01.12.2016 14:42:07,672] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 1366.47
[01.12.2016 14:42:07,672] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: (((Hardware_numeric + KSLOC_numeric) * (AdjFP_numeric / RAWFP_numeric)) * (AdjFP_numeric / RAWFP_numeric)) + Hardware_numeric
[01.12.2016 14:42:07,672] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 4
[01.12.2016 14:42:07,771] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 1366.23
[01.12.2016 14:42:07,772] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: (((Hardware_numeric + KSLOC_numeric) * (AdjFP_numeric / RAWFP_numeric)) + Hardware_numeric) * (AdjFP_numeric / RAWFP_numeric)
[01.12.2016 14:42:07,772] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 4
[01.12.2016 14:42:07,822] [main] INFO  org.jgap.gp.impl.GPGenotype  - Evolving generation 25, memory free: 103.4 MB
[01.12.2016 14:42:07,840] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 1362.83
[01.12.2016 14:42:07,841] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: (((((Hardware_numeric + KSLOC_numeric) * (AdjFP_numeric / RAWFP_numeric)) + Hardware_numeric) - Language_numeric) * (AdjFP_numeric / RAWFP_numeric)) + Hardware_numeric
[01.12.2016 14:42:07,841] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 6
[01.12.2016 14:42:07,865] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 1362.45
[01.12.2016 14:42:07,865] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: (((((Hardware_numeric + KSLOC_numeric) * (AdjFP_numeric / RAWFP_numeric)) + Hardware_numeric) - Language_numeric) + Hardware_numeric) * (AdjFP_numeric / RAWFP_numeric)
[01.12.2016 14:42:07,866] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 6
[01.12.2016 14:42:07,889] [main] INFO  CostEstimationMain  - Evaulation of dataset: kemerer.arff
[01.12.2016 14:42:07,889] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 1362.45
[01.12.2016 14:42:07,890] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: (((((Hardware_numeric + KSLOC_numeric) * (AdjFP_numeric / RAWFP_numeric)) + Hardware_numeric) - Language_numeric) + Hardware_numeric) * (AdjFP_numeric / RAWFP_numeric)
[01.12.2016 14:42:07,890] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 6
[01.12.2016 14:42:09,862] [main] INFO  FileObject  - Reading File kemerer.arff
[01.12.2016 14:42:09,873] [main] INFO  CostEstimationFitness  - Inputs size: 6; variables: 6; dataLen: 15; outputs size: 15
[01.12.2016 14:42:09,895] [main] INFO  org.jgap.gp.impl.GPGenotype  - Creating initial population
[01.12.2016 14:42:09,897] [main] INFO  org.jgap.gp.impl.GPGenotype  - Mem free: 123.0 MB
[01.12.2016 14:42:09,907] [main] INFO  org.jgap.gp.impl.GPPopulation  - Prototype program set
[01.12.2016 14:42:09,945] [main] INFO  org.jgap.gp.impl.GPGenotype  - Mem free after creating population: 123.0 MB
[01.12.2016 14:42:09,946] [main] INFO  org.jgap.gp.impl.GPGenotype  - Evolving generation 0, memory free: 120.7 MB
[01.12.2016 14:42:10,025] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 1375.95
[01.12.2016 14:42:10,027] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: ((Language_numeric * AdjFP_numeric) + (KSLOC_numeric - 6.0)) / ((6.0 * Language_numeric) - (KSLOC_numeric - KSLOC_numeric))
[01.12.2016 14:42:10,027] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 3
[01.12.2016 14:42:10,111] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 1373.17
[01.12.2016 14:42:10,111] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: ((Language_numeric * AdjFP_numeric) + ((KSLOC_numeric + (Language_numeric + Hardware_numeric)) - 6.0)) / ((6.0 * Language_numeric) - (KSLOC_numeric - KSLOC_numeric))
[01.12.2016 14:42:10,112] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 5
[01.12.2016 14:42:10,162] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 1372.31
